File,Iteration,Experiment Index,Rerank_Score_v35
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,37,227,0.7668008
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,38,275,0.73322314
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,39,260,0.6625569
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,40,116,0.7327644
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,41,64,0.741169
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,42,29,0.76152116
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,43,294,0.7485182
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,44,166,0.7869018
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,45,304,0.74807674
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,46,159,0.7555112
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,47,203,0.7018975
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,48,160,0.7206637
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,49,241,0.7147281
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,50,51,0.7738498
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,51,163,0.7382357
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,52,143,0.7355091
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,53,230,0.7598145
llm_experiment_yield_strength_trajectory_parameters_seed38_with_rerank_score.csv,54,306,0.7734393
llm_experiment_yield_strength_trajectory_parameters_seed39_with_rerank_score.csv,0,107,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed39_with_rerank_score.csv,1,73,0.72675586
llm_experiment_yield_strength_trajectory_parameters_seed39_with_rerank_score.csv,2,306,0.69199765
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,0,234,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,1,75,0.6907474
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,2,127,0.6654328
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,3,294,0.7279179
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,4,227,0.75659186
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,5,185,0.72231215
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,6,235,0.7166357
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,7,292,0.7420672
llm_experiment_yield_strength_trajectory_parameters_seed40_with_rerank_score.csv,8,306,0.7309246
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,0,195,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,1,7,0.7555112
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,2,140,0.76554126
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,3,87,0.68798697
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,4,78,0.7040996
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,5,154,0.78413767
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,6,76,0.779339
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,7,288,0.77446437
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,8,289,0.7604555
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,9,240,0.78611463
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,10,107,0.8095324
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,11,73,0.7657514
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,12,292,0.74251556
llm_experiment_yield_strength_trajectory_parameters_seed41_with_rerank_score.csv,13,306,0.84027237
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,0,57,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,1,151,0.7608822
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,2,159,0.6279746
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,3,84,0.7293082
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,4,302,0.76321954
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,5,67,0.76617163
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,6,201,0.77487355
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,7,96,0.81875163
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,8,308,0.78788257
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,9,53,0.7703443
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,10,197,0.82186085
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,11,228,0.7251239
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,12,251,0.8036831
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,13,120,0.84215075
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,14,98,0.81418616
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,15,24,0.734139
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,16,105,0.78650844
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,17,52,0.8029425
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,18,183,0.80625874
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,19,226,0.70531887
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,20,220,0.77261686
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,21,3,0.7825466
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,22,110,0.7552947
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,23,269,0.7969415
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,24,49,0.7467494
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,25,288,0.7355091
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,26,289,0.76512027
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,27,232,0.73981786
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,28,250,0.7574541
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,29,92,0.7576693
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,30,267,0.7568076
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,31,76,0.74697095
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,32,73,0.7507177
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,33,99,0.82117355
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,34,273,0.77405477
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,35,206,0.77179235
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,36,71,0.83290404
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,37,31,0.77446437
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,38,212,0.77548623
llm_experiment_yield_strength_trajectory_parameters_seed42_with_rerank_score.csv,39,306,0.75442725
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,0,57,0.040302187
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,1,175,0.7837407
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,2,87,0.767429
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,3,50,0.7128128
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,4,13,0.7251239
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,5,199,0.81025416
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,6,84,0.8021998
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,7,63,0.77650476
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,8,239,0.80070794
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,9,36,0.7451949
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,10,52,0.7781275
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,11,309,0.7272211
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,12,308,0.77731717
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,13,197,0.7621591
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,14,267,0.75312227
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,15,304,0.751375
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,16,24,0.7938904
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,17,3,0.75809944
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,18,53,0.7742597
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,19,155,0.76596165
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,20,110,0.7752821
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,21,289,0.71687365
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,22,73,0.7498395
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,23,292,0.7938904
llm_experiment_yield_strength_trajectory_parameters_seed42_run1_with_rerank_score.csv,24,306,0.8616433
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,0,57,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,1,151,0.7623715
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,2,159,0.72814995
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,3,184,0.7274535
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,4,118,0.73459625
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,5,220,0.74318707
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,6,201,0.7552947
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,7,274,0.72977066
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,8,49,0.74363416
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,9,5,0.72884524
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,10,24,0.7522497
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,11,84,0.7409441
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,12,240,0.7336813
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,13,288,0.7352811
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,14,93,0.7016523
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,15,155,0.7447496
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,16,302,0.7128128
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,17,92,0.7116118
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,18,264,0.6882385
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,19,32,0.6643884
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,20,130,0.7300017
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,21,308,0.70531887
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,22,194,0.7458619
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,23,233,0.7325349
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,24,43,0.7190094
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,25,25,0.7159213
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,26,20,0.72184175
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,27,96,0.7180613
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,28,76,0.7493996
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,29,73,0.6578248
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,30,210,0.7339103
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,31,106,0.76826453
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,32,4,0.7451949
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,33,187,0.7187726
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,34,113,0.7180613
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,35,214,0.74229145
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,36,289,0.7382357
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,37,156,0.6836946
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,38,40,0.72042775
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,39,170,0.68697983
llm_experiment_yield_strength_trajectory_parameters_seed42_run2_with_rerank_score.csv,40,306,0.7555112
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,0,57,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,1,175,0.7837407
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,2,87,0.76617163
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,3,159,0.7449724
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,4,184,0.74229145
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,5,220,0.7680558
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,6,201,0.73459625
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,7,288,0.74697095
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,8,49,0.7610953
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,9,240,0.7171114
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,10,118,0.758958
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,11,5,0.71305263
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,12,194,0.7106489
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,13,274,0.7680558
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,14,24,0.7237202
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,15,123,0.72019166
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,16,302,0.7797419
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,17,67,0.68496037
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,18,308,0.7185356
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,19,10,0.7304634
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,20,269,0.77487355
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,21,264,0.7099254
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,22,76,0.75464433
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,23,78,0.7163977
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,24,86,0.73846215
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,25,178,0.71829855
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,26,233,0.72884524
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,27,84,0.7882741
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,28,210,0.72231215
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,29,93,0.6894943
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,30,232,0.6932451
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,31,53,0.7272211
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,32,289,0.73299384
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,33,96,0.76972175
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,34,3,0.74652773
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,35,98,0.7065353
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,36,309,0.69697046
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,37,73,0.7382357
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,38,107,0.7785319
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,39,43,0.77405477
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,40,27,0.72605723
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,41,99,0.77261686
llm_experiment_yield_strength_trajectory_parameters_seed42_run3_with_rerank_score.csv,42,306,0.75355774
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,0,57,0.040302187
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,1,151,0.7608822
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,2,78,0.75355774
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,3,159,0.7380092
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,4,194,0.66203266
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,5,184,0.71185225
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,6,84,0.68723184
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,7,118,0.7208996
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,8,311,0.77893573
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,9,5,0.74697095
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,10,94,0.7701369
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,11,240,0.6937432
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,12,76,0.68874115
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,13,87,0.72418857
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,14,301,0.7574541
llm_experiment_yield_strength_trajectory_parameters_seed42_run4_with_rerank_score.csv,15,306,0.6892434
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,0,57,0.040347535
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,1,151,0.7485182
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,2,159,0.70799106
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,3,184,0.7213709
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,4,118,0.7152057
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,5,220,0.74318707
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,6,201,0.7251239
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,7,240,0.7274535
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,8,49,0.71687365
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,9,84,0.74652773
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,10,288,0.74385756
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,11,93,0.72395444
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,12,5,0.7152057
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,13,24,0.6884899
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,14,76,0.7339103
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,15,110,0.73459625
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,16,302,0.7190094
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,17,10,0.7507177
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,18,308,0.7539928
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,19,264,0.7559439
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,20,123,0.72278196
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,21,107,0.76173395
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,22,289,0.74004334
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,23,27,0.7001783
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,24,87,0.74541736
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,25,78,0.71113056
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,26,40,0.7653308
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,27,236,0.6989468
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,28,261,0.7380092
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,29,92,0.72977066
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,30,274,0.7487387
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,31,311,0.72814995
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,32,194,0.71305263
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,33,31,0.72814995
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,34,210,0.74961954
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,35,232,0.73981786
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,36,73,0.7429634
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,37,113,0.79022324
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,38,9,0.7318455
llm_experiment_yield_strength_trajectory_parameters_seed42_run5_with_rerank_score.csv,39,250,0.74541736
