File,Iteration,Experiment Index,Rerank_Score_v35
llm_experiment_membrane_modulus_trajectory_report_seed41_with_rerank_score.csv,8,60,0.6601948
llm_experiment_membrane_modulus_trajectory_report_seed41_with_rerank_score.csv,9,59,0.68798697
llm_experiment_membrane_modulus_trajectory_report_seed41_with_rerank_score.csv,10,57,0.64986813
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,1,41,0.6356076
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,2,35,0.511644
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,3,18,0.61168414
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,4,28,0.52758485
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,5,40,0.57006866
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,6,34,0.5760895
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,7,54,0.60805947
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,8,55,0.6636041
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,9,59,0.5775198
llm_experiment_membrane_modulus_trajectory_report_seed42_with_rerank_score.csv,10,57,0.62687886
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,1,68,0.69498676
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,2,71,0.5957048
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,3,66,0.575517
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,4,16,0.6063825
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,5,41,0.6055431
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,6,55,0.5271467
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,7,60,0.52334785
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,8,53,0.586926
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,9,59,0.6301622
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,10,54,0.63288915
llm_experiment_membrane_modulus_trajectory_report_seed42_run1_with_rerank_score.csv,11,57,0.5446325
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,1,68,0.69498676
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,2,65,0.62906903
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,3,66,0.57723385
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,4,64,0.5439058
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,5,26,0.6399392
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,6,54,0.5428881
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,7,55,0.6533265
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,8,59,0.63288915
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,9,60,0.60358196
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,10,41,0.5521781
llm_experiment_membrane_modulus_trajectory_report_seed42_run2_with_rerank_score.csv,11,57,0.55072874
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,1,15,0.767638
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,2,35,0.6334335
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,3,41,0.7371019
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,4,34,0.6688159
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,5,39,0.63288915
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,6,26,0.5372119
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,7,16,0.68571854
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,8,40,0.599087
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,9,63,0.62742686
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,10,66,0.5769478
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,11,55,0.5923135
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,12,68,0.63777614
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,13,60,0.5331307
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,14,59,0.6304352
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,15,54,0.49450764
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,16,45,0.5900477
llm_experiment_membrane_modulus_trajectory_report_seed42_run3_with_rerank_score.csv,17,57,0.47928494
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,1,41,0.68064564
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,2,40,0.5167668
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,3,35,0.528899
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,4,39,0.60245985
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,5,34,0.60245985
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,6,28,0.52290934
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,7,66,0.5412882
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,8,16,0.6108487
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,9,68,0.5889134
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,10,54,0.61668247
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,11,45,0.7004242
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,12,55,0.54274267
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,13,60,0.54564947
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,14,36,0.6675167
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,15,59,0.6437107
llm_experiment_membrane_modulus_trajectory_report_seed42_run4_with_rerank_score.csv,16,57,0.542161
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,0,14,0.040347535
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,1,68,0.69099766
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,2,36,0.6320719
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,3,43,0.5139862
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,4,10,0.47899243
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,5,60,0.5883458
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,6,59,0.6180666
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,7,54,0.4883572
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,8,55,0.59796065
llm_experiment_membrane_modulus_trajectory_report_seed42_run5_with_rerank_score.csv,9,57,0.7742597
